codes,smr
E01026397,1.062004672
E01026398,0.511770869
E01026399,0.309732435
E01026400,0.704252401
E01026401,0.769425892
E01026402,0.993366002
E01026403,0.205949284
E01026404,1.196893848
E01026405,0.811712653
E01026406,1.503600746
E01026407,1.597681343
E01026408,1.733053823
E01026409,1.500339829
E01026410,1.251706436
E01026411,0.898134001
E01026412,2.086336487
E01026413,1.155158753
E01026414,1.512355062
E01026415,1.488822356
E01026416,0.620588559
E01026419,0.951038787
E01026420,0.998169821
E01026421,1.018434189
E01026422,1.188060523
E01026423,1.43449245
E01026424,0.839552786
E01026425,1.846688929
E01026426,1.128761874
E01026427,1.38628841
E01026428,0.799644938
E01026429,0.695424701
E01026430,0.840859903
E01026431,0.642845137
E01026432,1.433432013
E01026433,0.818865353
E01026434,1.093227998
E01026435,1.077841869
E01026436,0.758552424
E01026437,0.747467125
E01026438,1.065663222
E01026439,0.529823623
E01026440,0.539362504
E01026441,1.035098919
E01026442,0.601528238
E01026443,1.115810366
E01026444,1.375821732
E01026445,1.687655688
E01026446,1.160422562
E01026447,0.915648785
E01026448,0.963902811
E01026449,1.484231756
E01026450,1.142343019
E01026451,1.28449838
E01026452,1.417439389
E01026453,1.647435359
E01026454,0.81460892
E01026455,1.507867418
E01026456,1.282188676
E01026457,1.330160701
E01026458,1.178398479
E01026459,2.129931127
E01026461,1.224375812
E01026462,0.943095856
E01026464,0.791975419
E01026465,0.490106868
E01026466,1.045143457
E01026467,2.167596725
E01026468,1.263176484
E01026469,1.091200226
E01026470,0.693540459
E01026471,0.535059242
E01026472,1.161848491
E01026473,1.737544993
E01026474,1.147529601
E01026475,0.970361379
E01026476,1.437472268
E01026477,1.896204646
E01026478,1.363149564
E01026479,1.063884345
E01026480,0.547520794
E01026481,0.548466296
E01026483,0.771812179
E01026484,0.408244377
E01026485,0.655872589
E01026486,1.413775902
E01026487,0.667735691
E01026488,1.354086208
E01026489,0.677012976
E01026490,1.722144022
E01026491,0.716047062
E01026492,1.200132389
E01026493,1.662651828
E01026494,1.439575767
E01026495,1.23475046
E01026496,1.210402077
E01026497,0.924910407
E01026498,1.180330171
E01026499,1.009917698
E01026500,0.633548271
E01026501,0.866909593
E01026502,2.340327902
E01026503,0.606941832
E01026504,1.234655764
E01026505,1.147132706
E01026506,0.47831653
E01026507,0.522739763
E01026508,1.128854806
E01026509,0.85605348
E01026510,0.699300997
E01026511,0.908282473
E01026512,1.194848934
E01026513,1.280702294
E01026514,1.317449674
E01026515,0.378475244
E01026516,1.516501825
E01026517,1.146687706
E01026518,0.746043054
E01026519,1.320207649
E01026520,1.180525697
E01026521,0.812089484
E01026522,0.498253549
E01026523,1.188029172
E01026524,0.573381095
E01026525,0.692851437
E01026526,1.125580705
E01026527,0.552071191
E01026528,1.061830309
E01026529,0.777241578
E01026530,1.330877929
E01026531,0.874426871
E01026532,0.889844943
E01026533,0.829848256
E01026534,0.847052675
E01026535,0.546390072
E01026536,0.73004148
E01026537,0.718643134
E01026538,1.525275759
E01026539,0.707127806
E01026540,1.027602015
E01026541,0.719186219
E01026542,1.065640917
E01026543,0.46698654
E01026544,1.25614959
E01026545,0.471306717
E01026546,0.663862534
E01026547,0.96897825
E01026548,0.44683367
E01026549,0.77252786
E01026550,0.42330004
E01026551,0.85070591
E01026552,0.459618364
E01026553,0.925902657
E01026554,0.479071318
E01026555,0.732207835
E01026556,0.498767922
E01026557,0.873372396
E01026558,0.569510403
E01026559,1.399837041
E01026560,0.600280638
E01026561,0.618818948
E01026562,0.915345628
E01026563,1.270903846
E01026564,1.295903787
E01026565,1.384511156
E01026566,0.969657159
E01026567,0.723330441
E01026568,0.943549068
E01026569,1.276619252
E01026570,0.367097482
E01026571,0.756465882
E01026572,0.642702027
E01026573,0.646800904
E01026574,0.955072165
E01026575,1.327642493
E01026576,0.600929769
E01026577,0.650177144
E01026578,0.875593976
E01026579,0.714412994
E01026580,1.605657788
E01026581,1.494294445
E01026582,0.773750659
E01026583,0.884223645
E01026584,1.179134675
E01026585,1.05022889
E01026586,1.374730162
E01026587,0.738199332
E01026588,0.876359101
E01026589,1.53428595
E01026590,0.739308787
E01026591,0.73280732
E01026592,1.058754377
E01026593,1.100279067
E01026594,1.233419598
E01026595,1.395666426
E01026596,0.922768985
E01026597,2.598512415
E01026598,2.174816476
E01026599,1.303913483
E01026600,1.043893895
E01026601,1.422092535
E01026602,1.430409345
E01026603,1.621758344
E01026604,1.807104672
E01026605,1.40297445
E01026606,0.86892421
E01026607,0.757547264
E01026608,0.898714546
E01026609,1.250578533
E01026610,1.496107974
E01026611,0.794754951
E01026612,1.002195471
E01026613,1.073805983
E01026614,1.333576696
E01026615,1.678737374
E01026616,1.731673509
E01026617,1.39695317
E01026618,1.350611975
E01026619,0.969781267
E01026620,1.648399965
E01026621,1.562983044
E01026622,1.632798609
E01026623,1.563588489
E01026624,1.536479853
E01026625,1.495307364
E01026626,1.718953574
E01026627,0.737895422
E01026628,1.609100618
E01026629,1.535632392
E01026630,0.847769201
E01026631,1.489359153
E01026632,1.7801358
E01026633,1.650346558
E01026634,1.544604399
E01026635,1.662195851
E01026636,0.973048374
E01026637,1.334344617
E01026638,1.128491486
E01026639,0.530668331
E01026640,1.201609825
E01026641,1.776525398
E01026642,0.556581086
E01026643,1.007536057
E01026644,1.615769655
E01026645,1.085392448
E01026646,0.856972172
E01026647,1.28650619
E01026648,1.687802704
E01026649,1.25416103
E01026650,0.840283662
E01026651,1.114191655
E01026652,0.552486918
E01026653,1.264034335
E01026654,1.607932688
E01026655,1.529694562
E01026656,1.137756205
E01026659,1.525763371
E01026660,1.820876905
E01026661,1.480836047
E01026662,2.034268529
E01026663,1.800917251
E01026664,1.340926797
E01026665,1.582508866
E01026666,1.373657301
E01026667,1.724323247
E01026668,1.568300819
E01026669,2.301583852
E01026670,0.81582644
E01026671,0.88353303
E01026672,1.399383659
E01026673,1.588563374
E01026674,0.708397262
E01026675,2.035289893
E01026676,1.755790718
E01026677,1.717321525
E01026678,1.3125898
E01026679,1.193389733
E01026680,1.520548175
E01026681,1.023344155
E01026682,1.447820407
E01026683,2.032970556
E01026684,0.894203625
E01026685,1.333463565
E01026686,1.748136711
E01026687,2.123969606
E01026688,1.028066331
E01026689,1.188954787
E01026690,1.535244746
E01026691,1.439425825
E01026692,1.419715012
E01026693,1.652717646
E01026694,0.762803027
E01026695,1.273714534
E01026696,1.74531894
E01026697,1.617822613
E01026698,2.683411869
E01026699,3.391710759
E01026700,2.948572956
E01026701,1.472566029
E01026702,1.136004969
E01026703,1.035758365
E01026704,1.41163805
E01026705,1.318910096
E01026706,1.262528552
E01026707,1.166872945
E01026708,1.421645776
E01026709,1.020114983
E01026710,1.697081216
E01026711,1.140962191
E01026712,1.088997427
E01026713,1.023952232
E01026714,1.116767983
E01026715,1.581234042
E01026716,1.359880052
E01026717,1.262700841
E01026718,1.27756058
E01026719,1.16095088
E01026720,1.991499238
E01026721,0.964167384
E01026722,1.343418712
E01026723,1.153570223
E01026724,1.032575577
E01026725,1.63417709
E01026726,1.394503566
E01026727,0.705299847
E01026728,0.889238188
E01026729,1.249306169
E01026730,1.108399468
E01026731,0.795155048
E01026732,0.216138889
E01026733,0.563896884
E01026734,1.179425103
E01026735,1.604811597
E01026736,1.81208635
E01026737,1.328940004
E01026738,0.889723656
E01026739,0.605497902
E01026740,0.814946759
E01026741,0.709075765
E01026742,0.735586684
E01026743,0.887676688
E01026744,0.662815589
E01026745,0.844464764
E01026746,0.816513904
E01026747,1.114580753
E01026748,0.752838086
E01026749,1.450391286
E01026750,1.554060862
E01026751,0.945006276
E01026752,0.894750617
E01026753,0.874016046
E01026754,1.024919209
E01026755,0.503309982
E01026756,1.1442352
E01026757,0.839392769
E01026758,1.385801626
E01026759,1.562204089
E01026760,1.247307592
E01026761,0.983985585
E01026762,1.348998743
E01026763,0.857480801
E01026764,1.076051999
E01026765,0.897273606
E01026766,0.423522654
E01026767,0.659086454
E01026768,0.481151858
E01026769,1.146566744
E01026770,1.596315173
E01026771,0.924184752
E01026772,1.282885074
E01026773,1.512886556
E01026774,0.844090477
E01026775,1.210528552
E01026776,1.152861952
E01026777,1.139593403
E01026778,0.722565031
E01026779,0.724110195
E01026780,1.060148191
E01026781,1.105823928
E01026782,1.242766079
E01026783,1.21855641
E01026784,1.258433473
E01026785,1.089185852
E01026786,0.663092094
E01026787,0.531029689
E01026788,0.513496019
E01026789,1.123864541
E01026790,0.973992924
E01026791,1.157284928
E01026792,0.994508021
E01026793,0.950964089
E01026794,1.137241412
E01026796,1.269870256
E01026797,1.339005188
E01026798,0.559203401
E01026799,1.247526232
E01026800,1.604966656
E01026801,1.269848489
E01026802,1.32808879
E01026803,1.119250034
E01026804,1.0196499
E01026805,1.563228241
E01026806,2.152021406
E01026807,0.382316738
E01026808,1.98398333
E01026809,1.373005781
E01026810,1.170301076
E01026811,1.051842305
E01026812,0.931751658
E01026813,0.885746439
E01026814,0.85309744
E01026815,1.177606241
E01026816,1.62784776
E01026817,1.264766605
E01026818,1.009963494
E01026819,1.629793956
E01026820,1.154528899
E01026821,1.058791352
E01026822,2.780337683
E01026823,1.636902617
E01026824,2.008276681
E01026825,2.155300007
E01026826,1.395652394
E01026827,1.705838559
E01026828,1.514755275
E01026829,1.438266986
E01026830,1.874647531
E01026831,1.252494106
E01026832,1.549924752
E01026833,1.889143542
E01026834,1.216048271
E01026835,0.935485937
E01026836,0.551392523
E01026837,0.92838418
E01026838,1.01944692
E01026839,0.700560895
E01026840,1.102637632
E01026841,1.742118439
E01026842,0.883151985
E01026843,1.661794622
E01026844,1.154794393
E01026845,0.896626878
E01026846,0.734226596
E01026848,1.764059619
E01026849,0.698152625
E01026850,2.004907481
E01026852,1.198468312
E01026853,0.981925788
E01026855,1.272556982
E01026856,0.573200352
E01026857,0.664525295
E01026858,1.944135563
E01026859,0.951851825
E01026860,0.728587015
E01026861,0.622878109
E01026862,1.333040229
E01026863,0.61786948
E01026864,1.177698323
E01026865,1.301762843
E01026866,1.67677424
E01026867,1.408807038
E01026868,0.801056591
E01026869,2.420519004
E01026870,1.005120069
E01026871,1.057254303
E01026872,1.048531804
E01026873,0.803137742
E01026874,1.190105151
E01026875,0.503199922
E01026876,1.365271722
E01026877,0.803779651
E01026878,1.404665055
E01026879,0.70481584
E01026880,0.761910258
E01026881,0.749905656
E01026882,0.604650863
E01026883,1.460356348
E01026884,1.609118597
E01026885,0.565602266
E01026886,0.541201987
E01026887,0.857451629
E01026888,1.34984503
E01026889,0.880532803
E01026891,1.976610318
E01026892,0.949343612
E01026893,1.167338997
E01026894,1.13840394
E01026895,1.130248669
E01026896,0.726619479
E01026897,0.920925034
E01026898,0.962264578
E01026899,1.511168398
E01026900,1.114566625
E01026901,0.78670042
E01026902,0.668100454
E01026903,0.864621489
E01026904,0.903975558
E01026905,0.929862573
E01026906,0.950098596
E01026907,0.765982809
E01026908,1.565424227
E01026909,1.587832528
E01026910,0.634921836
E01026911,0.756427684
E01026912,0.633356655
E01026913,1.044524471
E01026914,0.780893966
E01026915,0.688273928
E01026916,1.132434891
E01026917,1.282256944
E01026918,1.255939445
E01026919,0.649768782
E01026920,0.735996656
E01026921,1.091532062
E01026922,1.184887942
E01026924,0.608782772
E01026925,0.665341997
E01026926,1.339258688
E01026927,0.608856032
E01026928,1.083988863
E01026929,0.787827347
E01026930,1.258739514
E01026931,0.826366533
E01026932,1.232111564
E01026933,0.957873664
E01026934,1.000743192
E01026935,0.784548548
E01026936,0.916646848
E01026937,0.775594423
E01026938,1.037595202
E01026939,0.704717924
E01026940,0.663648157
E01026941,0.725031362
E01026942,0.917813106
E01026943,0.55188165
E01026944,0.497711193
E01026945,0.591109245
E01026946,0.974723234
E01026947,1.295218198
E01026948,0.912188753
E01026949,1.49755778
E01026950,1.309699202
E01026951,1.581911923
E01026952,2.018976769
E01026953,1.307701638
E01026954,2.117389088
E01026955,1.055449064
E01026956,1.380217976
E01026957,1.802774724
E01026958,1.359559417
E01026959,1.739184855
E01026960,1.288932955
E01026961,1.347473512
E01026962,1.074553612
E01026963,1.927776284
E01026965,1.699957246
E01026966,1.766804615
E01026967,1.236495887
E01026968,2.363137039
E01026969,1.01958799
E01026970,1.271415986
E01026971,2.269706757
E01026972,0.848662962
E01026973,1.339168127
E01026974,1.0723013
E01026975,1.517012088
E01026976,1.610101705
E01026977,1.438226627
E01026978,1.352659325
E01026979,0.974588956
E01026980,1.208372829
E01026981,1.35396254
E01026982,1.023015201
E01026983,1.323712659
E01026984,1.136960629
E01026985,0.936847735
E01026986,1.239328401
E01026987,1.111283639
E01026988,1.250431051
E01026989,1.577624636
E01026990,1.01131939
E01026991,1.036923848
E01026992,1.601795248
E01026993,1.188651858
E01026994,1.142634264
E01026997,0.768990648
E01026998,0.566510383
E01026999,0.700149304
E01027000,1.366230841
E01027001,1.066653959
E01027002,1.187913862
E01027003,0.815514872
E01027004,0.755851379
E01027005,0.839504344
E01027006,0.939835522
E01027007,1.096193464
E01027008,0.820763327
E01027009,1.049209757
E01027010,0.362784903
E01027011,1.647761807
E01027012,1.21537024
E01027013,2.564769349
E01027014,0.868937458
E01027015,0.843869084
E01027016,1.513918126
E01027017,1.200526015
E01027018,1.010671091
E01027019,0.549520776
E01027020,0.988202918
E01027021,0.563688613
E01027022,1.040965833
E01027023,0.86166846
E01027024,0.591926661
E01027025,1.365470992
E01027026,0.558398106
E01027027,0.948173977
E01027028,1.031759541
E01027029,1.499138565
E01027030,0.816062305
E01027031,0.929282207
E01027032,0.888871891
E01027033,0.69560095
E01027034,1.603503097
E01027035,0.54085463
E01027037,0.56900581
E01027038,1.028145722
E01027039,1.364514
E01027040,1.02415009
E01027041,1.24807314
E01027042,1.09471977
E01027043,0.677806277
E01027044,0.766831694
E01027045,0.802319929
E01027046,0.482084167
E01027047,1.763099339
E01027048,0.974498275
E01027049,1.643231637
E01027050,0.974855287
E01027051,1.237251927
E01027052,0.793860598
E01027053,1.036250562
E01027054,1.305662045
E01027055,0.947301495
E01027056,1.504259741
E01027057,0.573134506
E01027058,0.871301756
E01027059,1.626231359
E01027060,1.754688507
E01027061,1.29489503
E01027062,0.930663781
E01027063,1.093902223
E01027064,1.640995343
E01027065,1.589668982
E01027066,1.264791848
E01027067,0.652173835
E01027068,0.986856891
E01027069,1.71822692
E01027070,0.996204478
E01027071,1.443718122
E01027072,1.78036819
E01027073,1.249523617
E01027074,0.74671004
E01027075,0.654257272
E01027076,0.679522713
E01027077,0.85596577
E01027078,0.831646201
E01027079,0.879058827
E01027080,1.220013497
E01027081,1.833535833
E01027082,1.503883677
E01027083,1.684739104
E01027084,1.145911036
E01027085,1.848894744
E01027086,0.792865745
E01027087,0.937412405
E01027088,1.016696138
E01027089,1.145329287
E01027090,0.909119663
E01027091,1.938823253
E01027092,1.360077415
E01027094,1.616227596
E01027095,0.74362647
E01027096,1.044364055
E01027097,1.366117817
E01027098,1.059435626
E01027099,1.117941203
E01027100,1.858073184
E01027101,1.61830262
E01027102,1.159186308
E01027103,0.791397907
E01027104,1.647309694
E01027105,2.116019685
E01027106,0.979235085
E01027107,1.709138947
E01027108,0.936540595
E01027109,0.871498271
E01027110,1.978724557
E01027111,1.760676519
E01027112,1.970970458
E01027113,1.762083595
E01027114,1.502281712
E01027115,1.180410994
E01027116,0.985694072
E01027117,0.859385652
E01027119,1.375177952
E01027120,1.038439986
E01027121,0.963208263
E01027122,1.070723107
E01027123,1.796200087
E01027124,0.914553303
E01027125,1.256659629
E01027126,1.853709013
E01027127,1.929040059
E01027128,2.376770778
E01027129,0.876307079
E01027130,1.422981966
E01027131,1.888561585
E01027132,1.028942711
E01027133,0.655389488
E01027134,1.068105652
E01027135,0.747227833
E01027136,1.210799031
E01027137,1.3253483
E01027138,0.813503182
E01027139,1.054426055
E01027140,2.125153591
E01027141,0.433604933
E01027142,1.125410837
E01027143,1.110201537
E01027144,1.111337162
E01027145,1.446334728
E01027146,0.370838241
E01027147,1.040914689
E01027148,0.88708403
E01027149,0.981594491
E01027151,0.732078817
E01027152,1.002743053
E01027153,1.927487655
E01027154,1.257569992
E01027155,1.991330536
E01027156,1.189322286
E01027158,0.653619699
E01027159,0.76833261
E01027160,1.326399106
E01027161,1.444020225
E01027162,0.560709078
E01027163,0.617238313
E01027164,0.991910557
E01027165,0.533988749
E01027166,0.991432717
E01027167,1.201353284
E01027168,1.246195172
E01027169,0.485459953
E01027170,1.46805287
E01027171,1.440015048
E01027172,0.812996222
E01027173,1.430574992
E01027174,1.411789037
E01027175,0.965426176
E01027176,1.661869044
E01027177,1.370805351
E01027178,0.90354736
E01027179,0.793600102
E01027180,1.803851565
E01027181,0.946993512
E01027182,1.382851259
E01027183,0.970198881
E01027184,1.292448056
E01027185,1.151318428
E01027186,1.40543355
E01027187,0.595071594
E01027188,1.379385991
E01027189,1.068922707
E01027190,1.211392188
E01027191,0.775485069
E01027192,1.51743542
E01027193,0.528251156
E01027194,1.005353081
E01027195,1.968333684
E01027196,1.203939161
E01027197,1.590834258
E01027198,1.165696504
E01027199,1.572271043
E01027200,1.200538123
E01027201,1.088119668
E01027202,1.393227423
E01027203,0.701152309
E01027204,1.356254529
E01027205,0.958724662
E01027206,0.929925001
E01027207,1.181526209
E01027208,0.636729067
E01027209,1.661526082
E01027210,0.645993974
E01027211,0.6678298
E01027212,1.370151401
E01027213,1.327647781
E01027214,1.835356182
E01027215,0.584853811
E01027216,1.649865237
E01027217,1.06860737
E01027218,0.584681893
E01027219,1.113725484
E01027220,1.48484193
E01027221,1.048617083
E01027222,1.13493519
E01027223,1.869441561
E01027224,2.510115303
E01027225,0.763591443
E01027226,2.093448701
E01027227,0.811524013
E01027228,1.738621416
E01027229,1.562295394
E01027230,0.562368407
E01027231,1.852061102
E01027232,1.028430026
E01027233,0.57386413
E01027234,0.465177053
E01027235,2.683825991
E01027236,0.956007716
E01027237,0.972642741
E01027238,1.070143041
E01027239,1.348597073
E01027240,1.463710961
E01027241,0.790007669
E01027242,1.6553605
E01027243,0.994189397
E01027244,0.761961748
E01027245,1.686740898
E01027246,1.058807154
E01027247,1.468744165
E01027248,1.390315714
E01027249,2.208153586
E01027250,0.538272345
E01027252,1.039384386
E01027253,0.612128226
E01027254,1.038887567
E01027255,0.618725088
E01027256,0.309539933
E01027257,2.648446448
E01027258,0.831427923
E01027259,0.795683938
E01027260,0.658107519
E01027261,0.659625237
E01027262,0.531285071
E01027263,0.74793469
E01027264,1.210174215
E01027265,0.81158508
E01027266,1.659648333
E01027267,0.642071708
E01027268,0.866856233
E01027269,0.954879417
E01027270,0.546721534
E01027271,1.037553171
E01027272,0.972790689
E01027273,1.089190186
E01027274,1.054625111
E01027275,0.579490697
E01027276,1.218832345
E01027277,1.169627236
E01027279,1.546779758
E01027280,0.763635221
E01027281,1.229880314
E01027282,0.737978588
E01027283,0.880590744
E01027284,1.102131555
E01027285,1.015377315
E01027286,0.436251862
E01027287,0.933839281
E01027288,1.18389062
E01027289,0.540062112
E01027290,1.035524348
E01027291,1.151511622
E01027292,1.431272826
E01027293,1.102899544
E01027294,1.165341536
E01027295,0.91312023
E01027296,1.103957722
E01027297,0.993735408
E01027298,0.698382799
E01027299,1.06769399
E01027300,1.037960251
E01027301,0.742284676
E01027302,0.967164281
E01027303,0.624886928
E01027304,0.935217679
E01027305,0.788517769
E01027306,0.951374989
E01027307,1.106606486
E01027308,1.234032029
E01027309,1.538461724
E01027310,1.300503147
E01027311,0.628401706
E01027312,1.343638493
E01027313,0.486479423
E01027314,2.538839784
E01027315,1.160118858
E01027316,1.129287175
E01027317,0.962930295
E01027318,1.69439738
E01027319,0.734067337
E01027320,0.96833311
E01027321,0.885484031
E01027322,1.429595417
E01027323,0.77129642
E01027324,0.780425524
E01027325,0.888226602
E01027326,1.748780217
E01027327,1.062562322
E01027328,1.972846321
E01027329,1.152832257
E01027330,1.249990029
E01027331,1.31192544
E01027332,1.420257342
E01027333,0.794280448
E01027334,1.396881137
E01027335,0.94030898
E01027336,1.110599757
E01027337,0.672511239
E01027338,1.118194879
E01027339,1.274168764
E01027340,1.158756165
E01027341,1.119477846
E01027342,2.143994046
E01027343,0.405294121
E01027344,0.583217864
E01027345,1.094391602
E01027346,0.590320561
E01027347,0.828788641
E01027348,0.623147734
E01027349,1.742674267
E01027350,0.450109304
E01027351,1.526390064
E01027352,1.333022381
E01027353,0.904483652
E01027354,1.058644136
E01027355,1.172925861
E01027356,1.297222809
E01027357,1.499493939
E01027358,1.258116475
E01027359,1.647223783
E01027361,1.270618872
E01027362,1.652886167
E01027363,1.650962721
E01027364,2.197784288
E01027365,0.699505171
E01027366,1.402493557
E01027367,0.990042749
E01027368,1.234119119
E01027369,0.823256052
E01027370,1.199738515
E01027371,1.562707431
E01027372,1.153984257
E01027373,1.44845402
E01027374,1.010096858
E01027375,0.858191362
E01027376,1.190667656
E01027377,0.729540119
E01027378,0.891224217
E01027379,1.213823693
E01027380,0.6857234
E01027381,1.025820721
E01027382,0.301579706
E01027383,1.090993678
E01027384,0.70368741
E01027385,0.85738272
E01027386,1.239115418
E01027387,0.679851734
E01027388,1.579032549
E01027389,0.625289982
E01027390,1.093703584
E01027391,1.345683029
E01027392,2.366038394
E01027393,1.591657146
E01027394,1.371638704
E01027395,1.6460116
E01027396,1.915749847
E01027397,1.644927545
E01027398,2.388123758
E01027399,0.797258987
E01027400,1.307642773
E01027401,0.692696912
E01027402,1.019796858
E01027403,0.80770829
E01027404,1.791691685
E01027405,0.627130266
E01027406,0.923271495
E01027407,1.146568835
E01027408,1.268859622
E01027409,1.57533915
E01027410,0.843237004
E01027411,1.392053713
E01027412,1.514587339
E01027413,1.620517618
E01027414,1.926050819
E01027415,2.674720348
E01027416,2.817479246
E01027417,1.098143138
E01027418,1.065676256
E01027419,1.268765643
E01027420,1.394650248
E01027421,1.408547856
E01027422,2.067845868
E01027423,1.37409076
E01027424,2.016327007
E01027425,1.402387755
E01027426,1.922624227
E01027427,1.354199319
E01027428,1.165583363
E01027429,1.831647434
E01027430,2.234157709
E01027431,2.348499649
E01027432,2.175360989
E01027433,1.724803124
E01027434,0.844747912
E01027435,1.581660914
E01027436,1.070852003
E01027437,1.295975796
E01027438,1.378955848
E01027439,0.772262156
E01027440,1.539218884
E01027441,1.931222063
E01027442,1.722186164
E01027443,1.128981821
E01027444,1.613147919
E01027445,1.517314263
E01027446,1.35561652
E01027447,0.825671838
E01027448,1.289616006
E01027449,1.627024768
E01027450,1.649694108
E01027451,2.190613173
E01027452,1.072266131
E01027453,1.812192348
E01027455,0.960972996
E01027456,0.942702788
E01027457,1.305930872
E01027458,1.578560658
E01027460,0.877010019
E01027461,1.331295993
E01027462,1.523702239
E01027463,0.917628313
E01027464,1.198131741
E01027465,1.615205725
E01027466,2.192091735
E01027468,1.184689635
E01027469,0.885038088
E01027471,1.484537201
E01027472,1.302768216
E01027473,1.033102345
E01027474,1.978156733
E01027475,1.505488747
E01027476,2.090167307
E01027477,1.38621287
E01027478,1.614451249
E01027479,1.890406066
E01027480,1.063193975
E01027481,1.615427421
E01027482,1.58001168
E01027483,0.993810556
E01027484,1.297459077
E01027485,2.156176075
E01027486,1.649991649
E01027487,0.951412819
E01027488,1.319906882
E01027489,1.987187001
E01027490,1.277513942
E01027491,1.160043735
E01027492,1.057177997
E01027493,1.608440286
E01027494,1.597732556
E01027495,1.477381438
E01027496,1.399999372
E01027497,1.341355689
E01027498,1.704308628
E01027499,1.267279014
E01027500,1.605487166
E01027501,0.699690855
E01027502,1.440585567
E01027503,1.486806397
E01027504,1.461845447
E01027505,1.310950812
E01027506,1.839123139
E01027507,1.25875599
E01027508,1.867093909
E01027509,1.378443241
E01027510,0.877076462
E01027511,1.845460073
E01027512,0.98909321
E01027513,1.072524241
E01027514,1.432317577
E01027515,1.49261172
E01027516,1.724152855
E01027517,1.404599684
E01027518,1.423838106
E01027519,1.67483511
E01027520,0.800774229
E01027521,0.599742728
E01027522,1.421233528
E01027523,1.709027741
E01027524,2.522637692
E01027525,2.432250234
E01027526,0.699968044
E01027527,2.387669034
E01027528,2.093471073
E01027529,1.833803251
E01027530,2.79216971
E01027531,1.809629656
E01027532,1.525198839
E01027533,2.413195949
E01027534,1.076088068
E01027535,0.927880005
E01027536,1.363702039
E01027537,1.884195314
E01027538,0.600997684
E01027539,2.878775478
E01027540,2.203813823
E01027541,1.426541438
E01027542,2.241951905
E01027543,1.163165235
E01027544,1.483684283
E01027545,2.229839551
E01027546,2.782412588
E01027549,1.357043021
E01027550,1.606995331
E01027551,2.20349149
E01027552,1.12624307
E01027553,1.325901838
E01027554,0.776445469
E01027555,0.573819228
E01027556,0.931226824
E01027557,0.649547361
E01027558,0.868437994
E01027559,1.729397373
E01027560,0.657844498
E01027561,0.907461668
E01027562,0.734968662
E01027563,0.65970427
E01027564,1.321169394
E01027565,0.375308547
E01027566,0.473404101
E01027567,1.065489368
E01027568,1.137066378
E01027569,0.893684858
E01027570,0.995407151
E01027571,0.866874637
E01027572,1.002409059
E01027573,1.33124747
E01027574,1.392705975
E01027575,0.958237257
E01027576,0.488170982
E01027577,0.930835485
E01027578,0.200145938
E01027579,1.231097202
E01027580,2.049404596
E01027581,1.003191555
E01027582,1.332743925
E01027583,1.53990264
E01027584,1.344491337
E01027585,1.24150613
E01027586,0.721330418
E01027587,0.825506539
E01027588,1.379498729
E01027589,1.428327719
E01027590,1.416594152
E01027591,0.576546479
E01027592,0.877771838
E01027593,0.563548693
E01027594,1.996312962
E01027595,0.721759952
E01027596,0.752754116
E01027597,0.518205489
E01027598,0.878522384
E01027599,1.116363046
E01027600,0.873231025
E01027601,0.533157747
E01027603,1.293681768
E01027604,1.305843119
E01027605,1.425057628
E01027606,0.57191862
E01027607,1.313709288
E01027608,1.394278909
E01027609,1.188912049
E01027610,1.168821188
E01027611,0.975942249
E01027612,1.780010764
E01027613,0.763672942
E01027614,1.277490908
E01027615,0.903979395
E01027616,1.456378972
E01027617,1.045551144
E01027618,0.824447249
E01027619,0.937805062
E01027620,0.876775512
E01027621,1.013530507
E01027622,0.866660704
E01027623,0.726940225
E01027624,0.74533284
E01027625,1.251135677
E01027626,0.908250034
E01027627,1.218600107
E01027628,0.859773259
E01027629,1.838336197
E01027630,1.016418044
E01027631,0.970728786
E01027632,1.305940368
E01027633,0.91120345
E01027634,0.786608577
E01027635,1.286687307
E01027636,0.466704815
E01027637,0.505788064
E01027638,1.937691142
E01027639,0.91255704
E01027640,1.028819454
E01027641,1.432701802
E01027642,0.880558172
E01027643,0.861283897
E01027644,1.295257576
E01027645,1.428048646
E01027646,0.806175639
E01027647,0.850770283
E01027648,1.020479205
E01027649,1.442428686
E01027650,0.459237784
E01027651,1.928880276
E01027652,0.766519007
E01027653,1.137065733
E01027654,0.107430802
E01027655,1.307878458
E01027656,1.383912283
E01027657,1.379071273
E01027658,0.800483165
E01027659,1.620866919
E01027660,1.062228965
E01027661,1.047786424
E01027662,0.804159371
E01027663,0.794075177
E01027664,0.963185229
E01027665,0.916782343
E01027666,0.562594443
E01027667,1.085475498
E01027668,1.370823968
E01027669,1.621344179
E01027670,0.771034104
E01027671,0.65344839
E01027672,1.234874152
E01027673,1.24465432
E01027674,0.714033825
E01027675,0.485925217
E01027676,1.73788527
E01027677,0.670274919
E01027678,1.702921765
E01027679,0.884798228
E01027680,0.620792207
E01027681,1.208992445
E01027682,0.76881817
E01027683,1.221769749
E01027684,0.837603991
E01027685,0.605288995
E01027686,0.800194635
E01027687,1.25179176
E01027688,0.566124962
E01027689,1.435716626
E01027690,0.843517524
E01027691,1.706241007
E01027692,0.99707731
E01027693,0.775118863
E01027694,0.667692629
E01027695,1.077265271
E01027696,0.795571349
E01027697,0.975638351
E01027698,0.770103182
E01027699,0.4272422
